id,overview_fra,overview_eng,overview_deu,overview_jpn
3827681,Sacha arrive enfin à Ogoesse ou l'attend son premier combat d'arène de la région d'Unys.,"Ash and Iris arrive in Striaton City, the location of Unova's first gym. When they arrive in town they meet a boy named Cilan who says he is a Pokémon Sommelier, someone who is able to test the compatibility between a Pokémon and trainer. He leads them to the Gym where it is revealed that he and his two brothers are all the Gym Leaders of Striaton City. Will Ash be able to defeat the three brothers and win his first badge?","In Orion City angekommen, ist es für Ash oberste Prorität zur Orion City Arena zu gelangen und dort den Arenaleiter zu seinem ersten Kampf in der Einall-Region herauszufordern! Ash ist überrascht, als er entdeckt, dass die Arena von drei Arenaleitern geführt wird, und zwar von den Brüdern Benny, Maik und Colin. Sie nehmen die Herausforderung an, und es beginnt ein Dreifachkampf. Team Rocket ist inzwischen auch in Orion City angekommen und hat einen neuen Auftrag …",ついにやってきたサンヨウシティ！イッシュ地方初のジム戦を前に興奮を抑えきれないサトシの前に、デントと名乗る一人の青年が。デントは、アイリスとキバゴが仲良さそうにしている姿を見て、二人の相性はバッチリだと告げる。どうやら『ポケモンソムリエ』という資格を持っており、トレーナーとポケモンの相性などを見ることができるらしい。せっかくなので、話を聞きながらサンヨウジムまで案内してもらうことに。そして、目の前に現れたのは待ちに待ったサンヨウジム！戦闘モードで勢いよく飛びこむサトシ！だが、建物の中には目を疑うような光景が広がっていた･･･。
3827691,"Le combat entre Rachid et Sacha bat son plein, qui l'emportera ?","Ash is taking a break at the Pokémon Center following his Gym Battle when all of a sudden Iris comes dashing in. Apparently Axew has fallen asleep and will not wake up. Overhearing, a professor named Fennel and her Munna come to help them.","Ash hat in dem Kampf gegen die drei Arenaleiter von Orion City einmal gewonnen und einmal verloren! Ash tritt nun gegen Benny, den dritten Bruder der Orion Arena an. Bennys Vegimak ist ein schwerer Gegner. Benny hält Ashs Kampfstil für langweilig und vorhersehbar. Doch dann lässt Ash Ottaro Aquaknarre gegen eine Wand der Arena einsetzen, was einige Ereignisse auslöst und eine Wendung in den Kampf bringt! In der Zwischenzeit ist Team Rocket mit seinem nächsten Auftrag beschäftigt. Es soll die „Energie der Zukunft“ der Traumbrache entziehen …","ジム戦を終え、ポケモンセンターでポケモンたちの疲れを癒していたサトシたち。するとそこに大慌てでキバゴを抱いたアイリスが駆け込んできた！腕の中のキバゴはうっすらとピンクの光に包まれ、すやすやと眠っている。話を聞くと、眠ってしまったキバゴがどうやっても起きないらしい！この状況に一同が困惑していると、そこに""ゆめくいポケモン""ムンナを連れた女性が現れた！彼女の名はマコモ博士。どうやらこの眠りの原因を知っているらしい。それを解決するために外へと飛び出したサトシたち。だが、目の前には驚くべき光景が！空から舞うピンクの光、緊急事態を告げるジュンサーさん。街はパニックに陥っていた･･･。"
3827701,"Sacha et Iris, maintenant accompagné de Rachid, tombent sur un Vipémierre sauvage qui intrigue énormément Sacha.","While on the way to the next Gym, Ash, Iris, and Cilan stop to take a break. While eating a Snivy comes by and starts eating their food. They try to stop it but it uses Attract to stun Pikachu and cause other mischief. What will they do to stop it.","Ash ist in Begleitung von Lilia und Benny auf dem Weg nach Septerna City zu seiner zweiten Arenakampf-Herausforderung in Einall. Unterwegs begegnen sie einem wilden Serpifeu. Und natürlich ist es Ashs erster Gedanke, dieses interessante Pokémon zu fangen. Aber das Vorhaben erweist sich schwieriger als gedacht! Nach mehreren Versuchen, bei denen Ash Pikachu und Ottaro einsetzt, entscheidet sich Ash dafür, sich von Dusselgurr dabei helfen zu lassen …","サトシ、アイリス、デント。共に旅をすることになった３人が森で一休みしていると、そこに""くさへびポケモン""ツタージャが現れ、デントが作ってくれたケーキを食べ始めてしまった！慌てて止めようとするピカチュウだったが、なぜか突然目がハートに！どうやら、ツタージャの『メロメロ』を浴びてしまったようだ。フラフラのピカチュウを見下すような目で見つめるツタージャは、素早い身のこなしで逃げてしまった。だが、そんな姿にメラメラと闘志を燃やす男、サトシ！絶対にゲットして見せると意気込み、追いかけっこがスタート！果たしてサトシは見事ツタージャをゲットすることが出来るのか！？"
3991431,"En route vers Maillard, Sacha et ses amis prennent leur déjeuner, mais ce déjeuner en question commence à disparaitre mystérieusement...","While stopping for lunch by a river, Pikachu and Axew's food suddenly goes missing. Everyone begins to search around and they find a Darumaka eating the food. They give chase but lose it and get lost.","Unsere Helden legen eine Mittagspause ein, bei der ihr Essen auf mysteriöse Art verschwindet. Später entdecken sie, dass zwei Flampion die Essensdiebe sind. Aber schnell wird ihnen klar, dass dies ein sehr ungewöhnliches Verhalten für Flampion ist. Ash will herausfinden, ob es einen bestimmten Grund dafür gibt. Er folgt den Flampion in den alten Turm der Stadt, der bald abgerissen werden soll. Kurz darauf entdecken sie oben im Turm ein Flampivian, das mit Hilfe von Psychokinese die gigantische, schwere Turmglocke in der Schwebe hält, die im Begriff war, herunterzufallen und damit eventuell den ganzen Turm zum Einsturz gebracht hätte.","次なる目的地へ向かう途中、ポケモンたちと一緒に川辺でランチをしていたサトシたち。なごやかに過ごす一同、だがその時！ピカチュウとキバゴのポケモンフーズがなくなってしまった！誰の仕業かと辺りを見回していると、そこに現れたのは""だるまポケモン""のダルマッカ２体！追いかけるサトシたちを『かえんほうしゃ』で振り切って、あっという間に逃げてしまった。捕まえたいところだが、傷ついたポケモンたちの治療が先。急いでポケモンセンターへ向かうことに。しかし、なんとそこにも２体のダルマッカが！しかもまた食べ物を奪って逃げていくではないか！果たしてダルマッカたちの目的とは･･･！？"
3991441,Iris se décide à prendre beaucoup plus au sérieux l'entrainement de Coupenotte.,"On the way to Nacrene City, Axew wanders off to get some apples and ends up trapped in the horms of the bug pokémon Scolipede. The Pokémon begins rampaging and now everyone must find a way to stop it and get Axew back.","Unsere Helden entscheiden sich zu einem Trainingskampf zwischen Benny und seinem Vegimak und Lilia und ihrem Milza. Natürlich möchte Ash gerne mit von der Partie sein, doch Lilia lehnt das ab. Es stellt sich heraus, dass sie Benny gebeten hat, Milza das Kämpfen beizubringen indem er seine Attacken nur ganz, ganz sanft anwendet. Milza kämpft noch sehr zaghaft und Lilia erzählt, dass sie Milza von der Ältesten in ihrem Heimatdorf bekommen hat und es zu einem starken Pokémon erziehen soll.","アイリスとキバゴ、デントとヤナップ。向かいあう二人はバトルの練習中！だが、まだまだパワー不足なキバゴにヤナップも手加減してわざを繰り出す。少しずつ強くなればいいとキバゴに語りかけるアイリス。いつも優しいアイリスが大好きなキバゴは、きのみをプレゼントしようと森の中に探しに行くことに。すると、高い木の上においしそうなきのみを発見！慌ててついてきたピカチュウの制止も振り切って、細い枝の上で思いっきり手を伸ばすキバゴ。きのみまであと少しと思ったその時！足元の枝が折れて真っ逆さま！落ちた先は""メガムカデポケモン""ペンドラーの上！驚いたペンドラーはキバゴを連れたまま暴れ始めてしまった･･･！"
3991451,"Pour se préparer à son futur combat d'arène, Sacha s'arrête au Club de combat Pokémon de Luxuriaville.","On the way to the next city Ash and his friends run into Trip again. Determined to prove that his previous loss was just a fluke, Ash challenges him to a battle. Trip accepts and the two get ready to have a five-on-five battle.","Auf seinem Weg nach Septerna City entscheidet sich Ash einem Pokémon-Kampfklub einen Besuch abzustatten. Überrascht entdeckt er dort seinen Rivalten aus der Einall-Region: Diaz. Ash fordert ihn zum Kampf heraus. Diaz erklärt sich zu einem Fünf-gegen-Fünf-Kampf bereit. Diaz’ Navitaub ist sehr stark und macht kurzen Prozess mit Ottaro und Floink. Inzwischen ist Team Rocket an der Traumbrache angekommen, wo sie von Officer Rocky und Ihren Polizisten umstellt werden. Doch plötzlich taucht das neue Mitglied von Team Rocket, Pedro, auf…","シッポウジムを目指し旅を続けるサトシたち。途中立ち寄った町で、ポケモンバトルクラブを発見！早速対戦相手を探すサトシ。するとそこにはシューティーの姿が！急いでバトルを申し込み、ドン･ジョージさんに頼んでライブキャスターに連絡をしてもらうことに。予期せぬ再戦に熱くなるサトシをよそに、いつも通りクールに登場したシューティーと５対５のバトル開始！サトシの１体目はミジュマル、シューティーは""のばとポケモン""ハトーボーを繰り出した。ホタチを使った独創的な攻撃を仕掛けるサトシとミジュマル！しかし、シューティーのハトーボーも負けじとわざを繰り出す！この勝負、勝つのはどっち！？"
3991461,Sacha et sa troupe rencontre un Crabicoque en pleine recherche de carapace. Ils vont devoir tout faire pour ne pas intervenir.,"On the way to Nacrene City, Ash and friends encounter the Pokémon Dwebble. However, this Dwebble does not have a rock on its back as it should. It begins to make a new shell, but then three more Dwebble show up and trouble starts.","Während Ash und seine Freunde auf dem Weg nach Septerna City eine kleine Pause machen entdecken sie ein Lithomith. Ungewöhnlich ist, dass dieses Lithomith keinen Stein auf dem Rücken trägt, der es vor seinen Feinden schützen soll. Benny erzählt Lilia und Ash, dass der Stein von Lithomith auch als Zuhause genutzt wird. Unsere Helden beobachten Lithomith bei seiner harten Arbeit. Als diese schließlich beendet ist und Lithomith sich ein passendes Zuhause geschaffen hat, tauchen plötzlich drei weitere Lithomith auf, und klauen dieses. Unsere Helden versuchen, dem schikanierten Lithomith zu helfen, was zunächst keine leichte Aufgabe ist. Das Lithomith, das sich gegen seine Angreifer wehrt, trifft und verletzt versehentlich Vegimak. Darüber ist Lithomith sehr betrübt und nimmt schließlich das freundschaftliche Angebot unserer Helden an.","シッポウシティへ向け旅を続けるサトシたちは、その道中、岩を削り家を作っている""いしやどポケモン""イシズマイに出会った。珍しい光景を眺めていると、そこに新たに３匹のイシズマイが現れた！そのうちの１匹はひときわ大きな岩を背負っていて、まるで３匹のボスのよう。そのボスが見据えるのは、イシズマイが懸命に作った岩の家！そして次の瞬間、３匹は一斉にイシズマイへと襲いかかり、岩の家を奪い去ってしまった！その卑怯なやり方を見ていたサトシたちは、イシズマイに家の奪還に協力させてほしいと申し出る。最初は警戒していたイシズマイだが、徐々にサトシたちに心を開き、いよいよ作戦スタート！一体どうなる！？"
4081722,Sacha et ses amis croisent sur leur chemin vers Maillard une classe de maternelle liée d'amitié avec un certain Pokémon.,"Ash and friends are continuing their journey when a group of kids suddenly appear in front of them. They begin throwing mud balls at Ash and his friends and as they run off, a Trubbish steals Ash's hat. They then give chase.","Auf ihrer Reise zur Septerna-City-Arena, laufen unseren Helfen plötzlich eine Gruppe Kindergartenkinder über den Weg. In ihrer Begleitung haben sie ein Unratütox, dass sie von einem Müllplatz gerettet haben. Sie wollen das Unratütox behalten, doch die Kindergärtnerin erlaubt dies nicht, weil sie glaubt, um ein Unratütox kann man sich nicht kümmern und es wäre gefährlich für die Gruppe. Doch die Kinder bleiben stur.","旅の途中のとある道、目の前から三輪車に乗った子供たちが･･･。すると突然、子供たちが泥だんごを投げつけてきた！直撃をくらったサトシたちの横を大はしゃぎで通り過ぎる子供たち。さらに、その軍団の中にいた""ゴミぶくろポケモン""ヤブクロンが落ちていたサトシの大事な帽子を拾って行ってしまう！急いで追いかけようとするサトシたち。そこに、ユリと名乗る女性が声を掛けてきた。どうやらユリはさっきの子供たちが通う幼稚園の先生で、とても困っているのだという。話を聞くために幼稚園に向かったのだが、目の前の光景にビックリ！なんと、幼稚園にはゴミの山に囲まれた秘密基地が出来ていて、子供たちが立てこもっているというのだ！"
4081723,"Bianca, une envoyée du Professeur Keteleeria rejoint Sacha pour lui donner son étui à badges.",Ash and friends meet a girl named Bianca. Professor Juniper has asked Bianca to meet up with them in order to deliver a badge case to Ash. As Bianca gets the case out it is all dusty from sitting at the bottom of her bag. Suddenly a Minccino comes by and snatches the case and runs off with it. Ash and friends give chase.,"Ash und seine Freunde treffen Bell, die ihnen im Auftrag von Professor Esche ein Orden-Kästchen überreichen soll. Doch dazu kommt es nicht, denn ein Picochilla schnappt sich das Kästchen. Das Pokémon liebt Sauberkeit über alles und will das schmutzige Kästchen reinigen. Bell besteht darauf, das Kästchen für Ash zurückzuholen. Und da Picochilla ein sehr starkes Pokémon ist will sie es für ihr Team fangen. Doch das erweist sich als schwieriger als gedacht. Selbst Ash und seine Pokémon haben es schwer, gegen Picochilla zu bestehen …","シッポウジムに向けて旅を続けるサトシたち。そこに突然一人の少女がぶつかってきた！彼女の名はベル。アララギ博士に頼まれて、サトシにあるものを渡しに来たのだという。それはバッジケース！･･･だが、かばんの奥にしまわれていたケースは、埃まみれでドロドロになっていた。とはいえ、大事なケースを手にして上機嫌なサトシ。ところが、高々と掲げたバッジケースがいつの間にか手の中から消えていた！それと同時に走り去る１匹の""チンチラポケモン""チラーミィ！口には大事そうにバッジケースをくわえている！慌てて追いかけるサトシたち。ドタバタの追いかけっこ、一体どうなる！？"
4091418,"Enfin arrivé dans la ville de Maillard, nos héros rencontrent un homme terrifié par les événements qui se produisent dans son musée.","Ash, Iris, and Cilan finally arrive at Nacrene City, the location of Unova's second gym. When they arrive at the gym, which is located in the city's museum, the door is locked. They soon find out that some strange things have been happening in the museum. Ash, determined to have his gym battle, decides to head inside and find out what is happening.","Ash und seine Freunde sind in Septerna City angekommen und besuchen die Arena. Dort treffen sie den stellvertretenden Museumsdirektor Siegbert, der behauptet, einen Geist im Museum zu haben. Es stellt sich heraus, dass es sich bei dem Geist um ein Makabaja-Pokémon handelt, das auf der Suche nach seiner Maske ist. Diese hatte Siegbert versehentlich im Museum ausgestellt. Makabaja erhält die Maske zurück, und Ash kann sich auf seinen nächsten Kampf vorbereiten. Die Arenaleiterin von Septerna City ist Siegberts Frau Aloe, und Ash fordert sie gleich heraus.",ついにシッポウシティに到着したサトシたち。当然目指すは、シッポウジムで勝利して２個目のバッジをゲットすること！気合満点のサトシと共に、いざシッポウジムへ！ところが、博物館を兼ねたシッポウジムの扉は固く閉ざされていて、しかも何だか様子がおかしい･･･。中を確認しようと扉に手を掛け、のぞきこんだその時！長い廊下の向こうから悲鳴をあげて一人の男性が走ってきた！あわたふためくその男性の名はキダチ。どうやらこの博物館の副館長で、とんでもないことに巻き込まれているのだという。そんなキダチの話を詳しく聞いてみると、なんと博物館中でおばけの仕業のような、奇妙な現象が連続しているらしい･･･！
6719797,"Nos héros se rendent à l'Observatoire d'Hokulani sur l'ile d'Ula-Ula. Ils y rencontrent Molène, le cousin de Chrys.","While visiting an observatory run by Sophocles's cousin, the classmates run into a new Pokémon, Minior, that makes a connection with Ash's Poipole.","Ash und seine Klassenkameraden reisen nach Ula-Ula, um die Hokulani-Sternwarte zu besuchen.",今日はポケモンスクールのみんなで宿泊学習の日。ホクラニ天文台で、ながれぼしポケモン・メテノの観察をしている。そこでサトシたちは、たまたま地上に落ちているメテノに出会う。そのメテノと仲良くなっていくサトシたちだが、実はメテノというポケモンにはある秘密があった…
7351029,"C'est bientôt la fin de la ligue, Le Meltan de Sacha a perdu face à Silvallié, mais son Pikachu a réussi à le battre. La bataille entre Pikachu et Zoroark peut commencer. Qui remportera la première ligue Pokémon d'Alola ?","As the Alola Pokémon League races toward the finish line, Gladion and Zoroark unleash the Z-Move Never-Ending Nightmare against Pikachu. But Pikachu stops in its tracks to meet the threat head-on with Breakneck Blitz: a strategy that’s pure Ash! The clash of Z-Moves leaves both Pokémon unable to battle, and Ash and Gladion both respond by sending out their Lycanroc for the final stretch of the match. The two Lycanroc battle to new levels of intensity, ending with the first ever Alolan champion!",Das Finale der Alola-Pokémon-Liga befindet sich in der Endphase und Gladio entfesselt mit Zoroark und seiner Z-Attacke Ewige Nacht eine wahre Albtraumattacke gegen Pikachu.,ついにはじまったアローラポケモンリーグ決勝戦、サトシVSグラジオ。サトシのメルメタルがシルヴァディに破れ、次に出てきたピカチュウがシルヴァディを倒し、ピカチュウとゾロアークのバトルが始まった！　果たして初代アローラポケモンリーグ・チャンピオンに輝くのはどっちだ！？
7360719,"C'est la remise des prix pour le premier champion de la ligue d'Alola. Mais un Engloutyran apparaît ! Sacha, ses amis et le professeur lui font face alors qu'il tente de tout détruire.","Just as the Champion of the Alola Pokémon League is crowned, an Ultra Wormhole opens above the stadium, and an angry Guzzlord appears.","Die Alola-Pokémon-Liga mag abgeschlossen sein, aber eine neue Herausforderung wartet bereits auf unsere Helden.",アローラポケモンリーグの初代チャンピオンの表彰式。そこに突如ウルトラビースト・アクジキングが現れた！会場を破壊するアクジキングに対し、サトシたちやロイヤルマスク、しまキングたちが立ち向かう！
7422261,"Il y a longtemps, avant que Sacha débute son voyage, un Pichu vivait seul dans une forêt de Kanto. Ce Pichu, bien que jeune, a vécu de multiples rencontres et adieux avant d'évoluer et de partir voyager avec Sacha. Cette histoire raconte la façon dont Pikachu a rencontré Sacha, depuis la perspective de Pikachu.","In Pallet Town, a young Ash Ketchum is beside himself with anticipation—he’s going to Professor Oak’s Pokémon Camp! But when the day arrives, he oversleeps, and Professor Oak and the other campers leave without him. Two of the young campers, Goh and Chloe, become separated from the group and encounter the Mythical Pokémon Mew—and Goh vows to catch it someday!

Meanwhile, a once-lonely Pichu is spending its days with a group of friendly Kangaskhan, but when the time comes for it to set off on its own, it suddenly evolves into Pikachu! After some time, Pikachu ends up at Professor Oak’s lab…and the rest is history!","In Alabastia ist ein junger Mann, Ash Ketchum, voller Vorfreude auf Professor Eichs Pokémon Camp. Aber am Tag des Camps verschläft er und Professor Eich und die anderen Camper gehen ohne ihn los. Zwei dieser jungen Camper, Goh und Chloe, verlieren den Anschluss an die Gruppe und begegnen dem Mysteriösen Pokémon Mew. Goh schwört, es eines Tages zu fangen! Währenddessen verbringt ein ehemals einsames Pichu seine Tage mit einer Gruppe freundlicher Kangama. Aber als die Zeit für es gekommen ist, sich allein auf den Weg zu machen, entwickelt es sich plötzlich zu Pikachu! Und einige Zeit später landet es in Professor Eichs Labor… und den Rest der Geschichte kennt ihr!","カントー地方にあるどこかの森に、ひとりぼっちのピチューがいた。
まだ幼いそのピチューは、ある出会いと別れを経験する。
サトシと相棒のピカチュウが旅に出る、その少し前。
アニメ「ポケットモンスター」すべてのはじまりの物語。"
7463984,"Sacha et Go sont devenus les assistants chercheurs du Professeur Sakuragi à Carmin-sur-Mer. Peu après, le professeur remarque une augmentation du nombre d'Herbizarre aux alentours et demande à Sacha et Go d'enquêter. Ils apprennent qu'ils se rendent tous quelque part mais la raison reste inconnue. La trouveront-ils ?","Ash and Goh are embarking on their first full day as research fellows at Professor Cerise's Laboratory, and the excitement starts right away! There’s an outbreak of Ivysaur and Bulbasaur in Vermilion City, and armed with their new Rotom Phones, our heroes set out to investigate. It turns out the Pokémon are trying to reach a favorite sunbathing spot, but the land is now a construction site for a Gym. Ash and Goh follow as the Pokémon climb the Gym tower—but Team Rocket isn’t far behind! Ash, Pikachu, and the Ivysaur send the trio packing…and then our heroes watch in awe as the triumphant Ivysaur evolve into Venusaur!",Ash und Goh beginnen ihren ersten Tag als wissenschaftliche Mitarbeiter im Kirsch-Laboratorium und sie müssen nicht lange auf ihr erstes Abenteuer warten! In Orania City gibt es einen massiven Auflauf von Bisaknosp und Bisasam.,"カントー地方のクチバシティにあるサクラギ研究所のリサーチフェロー(特別研究員)となったサトシとゴウ。
最初の仕事は、街で謎の大行進をしているフシギソウについて調査すること。
早速、街に出てみると、フシギソウたちはとある場所に向かっていた。
サトシとゴウがフシギダネ、フシギソウ、フシギバナの秘密に迫る！！"
7657329,"C'est le jour de l'Orientation Pokémon du Professeur Cerise. Trois équipes d'enfants vont se diriger vers le port de Carmin sur Mer et l'équipe qui aura aperçu le plus de Pokémon en route l'emportera ! Sacha et Goh vont servir de guides. Les enfants de l'équipe de Goh s'émerveillent en voyant tous les Pokémon qu'il a attrapés, tandis que ceux de l'équipe de Sacha admirent son talent pour les combats. Mais quand la Team Rocket menace de voler les Pokémon de tout le monde, Sacha et Goh imaginent une attaque combinée qui expédie les bandits vers d'autres cieux ! Les enfants sont pleins d'admiration pour Sacha et Goh, et le Professeur Cerise déclare que l'Orientation Pokémon est une réussite !","Professor Cerise is holding a Pokémon Orienteering event at his laboratory where kids will go through various spots to look for Pokémon. Ash and Goh have both been chosen a leaders to guide the children around. Ash gets really focused on the battle part of the event while Goh focuses on catching them, furthering their dreams. However, before too long Lugia appears.","Es ist soweit, Professor Kirschs Pokémon-Orientierungslauf beginnt! Drei Teams mit jungen Kindern machen sich auf den Weg zum Hafen von Orania City. Das Team, das als Erstes dort ankommt und unterwegs die meisten Pokémon entdeckt, hat gewonnen! Ash und Goh begleiten jeweils ein Team. Gohs Team ist sehr erstaunt über die vielen Pokémon, die er schon gefangen hat. Und Ashs Team ist begeistert von seinen Kampfkünsten.",サクラギ研究所で開催される『ポケモンオリエンテーリング』でリーダー役をつとめることになったサトシとゴウ。参加者の子どもたちと一緒に、ポケモンバトルや、ポケモンゲットの楽しさに触れた二人は、改めてそれぞれの見果てぬ『夢』を再確認する。そこにまさかのルギアが現れて・・・！？
9708907,"Après avoir quitté sa maison de Paldea, Liko se rend à Kanto pour s'inscrire à l'Académie Indigo et devenir Dresseuse Pokémon. Elle est nerveuse mais aussi impatiente d'apprendre de nouvelles choses sur elle et sur le monde. Après que Liko rencontre sa colocataire, Anne, les deux filles reçoivent leur partenaire Pokémon : Anne est ravie d'avoir Moustillon, mais Liko semble déçue de découvrir que son partenaire est Poussacha, un Pokémon de Paldea. Pourtant, Liko tente de se lier d'amitié avec le Pokémon, et ils finissent par établir une relation. Mais un jour, un jeune homme mystérieux s'approche de Liko, prétendant avoir une lettre de sa grand-mère. Il semble aussi s'intéresser au pendentif de Liko, mais Liko se méfie...","Liko arrives at Indigo Academy and meets her partner Pokémon, Sprigatito.","Liko zieht von Paldea nach Kanto, um an der Indigo-Akademie zu lernen. Sie knüpft eine Freundschaft mit ihrem Pokémon Felori und erhält einen rätselhaften Brief von einem unbekannten jungen Mann.",カントー地方にある全寮制の学校・セキエイ学園に入学した、パルデア地方出身の少女・リコ。初めてのポケモン・ニャオハをもらい喜ぶリコだったが、ニャオハは全然言うことを聞いてくれない…。ニャオハとの絆を深めようと奮闘するリコ。一方、リコが持つ「不思議なペンダント」を求め、彼女を探す怪しげな人物たちが現れて─！？
9715353,"Liko et Poussacha continuent de fuir Amethio, mais quand Friede débarque avec son Dracaufeu, Amethio est forcé d'interrompre la poursuite pour se battre. Pendant le combat, Liko est presque frappée par une attaque, mais son pendentif l'entoure soudain d'une barrière protectrice. À l'intérieur, Liko est choquée de voir un Pokémon inconnu, mais il revient rapidement dans le pendentif. Liko et Poussacha tombent, mais Friede et Dracaufeu les attrapent et les emmènent dans le Brave d'Oliville, un dirigeable qui abrite les Électacleurs Volants. Liko a beaucoup de questions, mais pas le temps de les poser. Amethio est de retour, Friede fait alors appel à un partenaire puissant : le capitaine Pikachu!","Friede, Captain Pikachu and the Rising Volt Tacklers step up to help protect Liko.","Liko und Felori werden während ihrer Flucht vor Amethio von Friedel und seinem Glurak gerettet, woraufhin sie auf das Luftschiff der Volttackle-Aeronauten gebracht werden, wo Kapitän Pikachu gegen Amethio antritt.",不思議なペンダントを狙う一団・エクスプローラーズに追われるリコ。空からリザードンと共に現れたフリードに助けられるが、彼のことも信用できない…。連れられたその先で待っていたのは、フリードの仲間「ライジングボルテッカーズ」と、彼らが乗る飛行船「ブレイブアサギ号」だった─！！
9715354,"Après que les Explorateurs ont enlevé Poussacha, Liko se réveille à bord du Brave d'Oliville pour découvrir que Friede est à la recherche des bandits. Mais il a perdu leur piste et Liko insiste pour continuer seule les recherches. Friede rejette son plan, révélant que sa mère a demandé aux Électacleurs Volants de la protéger. Le Rocabot de Murdoch essaie de retrouver la piste de Poussacha pendant que Liko et Mollie font des courses. Soudain, Liko entend Rocabot aboyer après quelqu'un qui les mène directement aux Explorateurs... et à Poussacha ! Alors que Friede et Amethio reprennent le combat, Liko et Poussacha profitent de la diversion et s'évadent. Certaine que les Électacleurs Volants sont de bonnes personnes, et voulant des réponses à ses questions, Liko leur fait une demande...","Liko, Friede and the other Rising Volt Tacklers set out to rescue Sprigatito.","Nach Feloris Entführung erwacht Liko auf einem Luftschiff und plant ihre Rettung. Schließlich führt Wuffels sie zu Felori, woraufhin beide entkommen können.",エクスプローラーズに連れ去られてしまったニャオハ。リコはニャオハを取り返すことを決意、フリードたちも協力してくれることになる。エクスプローラーズの隠れ家を突き止めたリコとフリードだったが、そこにはアメジオが待ち構えていた…！リコはニャオハを取り戻すことができるのか！？
9739897,"Maintenant membre des Électacleurs Volants, Liko fait le guet, mais le Brave d'Oliville doit s'arrêter sur une île pour des réparations. Bientôt, Liko remarque que Chochodile a disparu et réalise qu'il a dû tomber du dirigeable. Elle part à sa recherche avec sa Poussacha, mais elles sont poursuivies par des Pokémon sauvages qui sont en colère parce que Chochodile a mangé leur nourriture. Pendant ce temps, Chochodile rencontre Rhod, un garçon qui vit sur l'île et rêve de devenir Dresseur Pokémon. Finalement, Rhod et Chochodile rencontrent Liko, mais les Pokémon sauvages sont toujours en colère","As Liko settles in on the Brave Olivine, the Fuecoco who lives on the ship goes missing!",Liko ist jetzt ein Mitglied der Volttackle-Aeronauten. Doch nach einer Notlandung der Tapferen Oliviana verschwindet Krokel.,故障によってカントー地方の離島に不時着することになったライジングボルテッカーズの飛行船。すると、船のポケモン・ホゲータがいつの間にかいなくなってしまっていた。ホゲータを捜すため、島に上陸するリコとニャオハ。一方、離島に住む少年・ロイは、島では見たことがない謎のポケモンを目撃して…！？
9739898,"Pour voir Chochodile, Rhod se faufile à bord du Brave d'Oliville, mais les Électacleurs Volants le découvrent ! Ils l'autorisent à rester, mais Liko et lui ne parviennent pas à trouver Chochodile. Le lendemain, le dirigeable doit à nouveau atterrir pour des réparations, et Rhod suggère de demander de l'aide à son grand-père. Pendant ce temps, Chochodile se précipite sur l'île à la recherche de Rhod, mais il voit les Explorateurs approcher ! Il trouve Rhod, et tout le monde retourne au Brave d'Oliville pour combattre les Explorateurs tandis que les Pokémon sauvages de l'île font les réparations","After Roy sneaks onto the Brave Olivine, he and Fuecoco get their chance to shine!","Nachdem Rory sich auf die Tapfere Oliviana geschlichen hat, bekommen er und Krokel ihre ganz große Chance!",もう一度、ホゲータに会いたい―。そんな思いを胸に、ライジングボルテッカーズの飛行船にやって来たロイ。しかし不運が重なり、なかなかホゲータと会うことができない。迫る出航の時。ふたりは再会することができるのか…？そんな中、アメジオ率いるエクスプローラーズの潜水艦が飛行船に迫ってきていて―！？
9771847,"Amethio manque Liko de peu, mais son pendentif l'entoure à nouveau d'une barrière - et étrangement, la Poké Ball ancienne de Rhod se met simultanément à briller. Tous trois commencent à se battre, mais Amethio a le dessus, et Liko demande de l'aide. Soudain, le pendentif et la Poké Ball ancienne s'illuminent, et un Rayquaza noir émerge de la Poké Ball ancienne. Il fait fuir les Explorateurs puis s'envole. Plus tard, le grand-père de Rhod explique que le Pokémon est mentionné dans une légende impliquant un aventurier du passé, et Rhod décide de devenir officiellement un Dresseur Pokémon avec Chochodile pour partenaire. Mais quand il sera temps pour les Électacleurs Volants de partir, se joindra-t-il à eux ?","A Rayquaza suddenly emerges from Roy’s Ancient Poké Ball, leaving everyone with questions!",Ein Schwarzes Rayquaza taucht plötzlich aus Rorys Antikem Pokéball auf und lässt alle mit Fragen zurück!,リコとペンダントを狙うエクスプローラーズが島に上陸、ライジングボルテッカーズの前に立ちはだかる。リコとロイは協力し、ニャオハ、ホゲータのコンビネーションで善戦するものの、隙をついたアメジオとアーマーガアが迫り来る。その時、再び輝くリコのペンダント！そしてロイが持つ「いにしえのモンスターボール」にも異変が…！？
